Fecha,ExPit,Movimiento Total,Lastre,Inpit,Llenado SL,Chancado Oxidos,Chancado Sulfuros,Run Time,TPD LC,Ley Alim.,% Rec.,Ley Conc.,TPH LS,ton conc,Fino LC
20-02-2021,"1000037,99","1181220,41","493885,2","9676,72","96752,6499999998","66965,89","359320,98","99,675","114391,83062","0,749342963790943","79,7568990452738","27,2801945178265","4781,86734470362","2506,08871783903","683,665877015791"
21-02-2021,"939810,69","1108295,81","473084,52","10879,52","81697,2799999999","46649,24","406804,42","98,275","109258,023885","0,784399059356564","84,7813256347626","25,5395282302861","4632,32527283134","2844,9703051096","726,591994216722"
22-02-2021,"984438,45","1140538,61","432278,56","16464,78","48180,87","80753,47","415529,57","98,30625","118251,88397","0,890279706848444","85,2633397304482","26,7516938564138","5012,05348803696","3355,41001705621","897,629015390318"
23-02-2021,"943945,8","1116915,23","500315,33","10682,61","25807,82","76550,9741","402227,96","98,0666666666667","111264,717861667","0,849774720159425","82,2151525443117","26,7348356656932","4727,42682960854","2907,60646747707","777,343810885062"
24-02-2021,"879039,22","1096639,32","526257,98","10173,36","41859,38","71138,8203","353895,77","77,5975","89682,0051283333","0,887165350830727","79,8624198728889","27,5143249902548","4815,55490019724","2309,36981009315","635,407514775861"
25-02-2021,"1012585,91","1151111,61","538947,52","12206,48","93268,41",0,"386501,35","95,9308333333333","103837,078323333","0,917818854567616","83,6125812551591","27,8036065377899","4510,06707624996","2866,02471997368","796,858236417278"
26-02-2021,"1045185,67","1190237,53","555910,88","21566,01","91285,73","14261,2601","403675,2","99,75","111316,640936667","0,744668839897946","80,9669136518487","24,4281886627195","4649,81791715399","2747,51197277996","671,167408241493"
27-02-2021,"994599,2","1184640,63","492194,49","31575,44","102384,47","61958,1971","428234,63","98,6583333333333","121852,542197538","0,786282853418401","81,278346358685","24,5319750178298","5146,23457207273","3174,35683295698","778,732425237778"
28-02-2021,"879076,08","1014061,28","431642,24","14122,23","39028,92","74151,8537","382520,47",100,"114032,132068959","0,724396307275626","81,8879810504532","24,8482918464956","4751,33883620662","2722,24429701349","676,431207696494"
01-03-2021,"883729,17","1068758,61","417232,89","12435,4","50561,25","49864,0043","448488,23",100,"122744,852281975","0,872691114259929","81,6462093415332","28,1509209174376","5114,36884508231","3106,75682453097","874,580656770809"
02-03-2021,"924547,74","1071317,47","404961,42","37771,8","90661,05",0,"410115,03","72,2395833333333","93913,6777826912","0,822879838762376","81,8283872713248","26,783073373524","5416,79468104924","2361,06993510228","632,367093118659"
03-03-2021,"879406,85","967769,97","397337,22","6512,58","70605,33","34771,59","326826,95","78,9333333333333","103582,214249903","0,641336594657965","78,2923045170206","25,8727162651285","5467,81114072547","2010,24163144189","520,104113546452"
04-03-2021,"894710,54","1086368,96","441476,1","11398,47","101890,74","53853,43","378240,83","80,6875","107737,261449126","0,627189246892502","75,1626324930943","28,2716438072018","5563,5043350956","1796,4513387095","507,886323649657"
05-03-2021,"906200,19","1047893,91","384643,8","13062,02","64063,65","78591,34","402557,76","85,6736111111111","116611,653382448","0,689067132937915","79,9387024737501","25,2027405678112","5671,31328762817","2548,6653484639","642,333515715058"
06-03-2021,"922983,13","1066982,54","430282,3","20299,19",81449,"66302,41","400583,81","99,7638888888889","117719,84175038","0,758234341903155","82,0637107443815","24,3840987820992","4916,60204999497","3003,98363285679","732,494336433892"
07-03-2021,"989244,8","1079719,61","443382,15","20159,51","72915,87","61821,98","393512,51","91,2916666666667","111895,499765903","0,756871235864792","82,6178875101247","26,8472056360322","5107,05156393897","2606,21126605117","699,694897906196"
08-03-2021,"977719,26","1140191,35","487156,31","20574,67","31881,96","70036,91","395607,71","91,9583333333333","108889,731051999","0,776406219143442","83,6524418166807","25,0393567848233","4933,8346647938","2824,43370037651","707,220031388061"
09-03-2021,"979884,3","1119646,75","473189,28","11788,41","50060,73","74129,3885","446452,2","94,925","115133,352517175","0,930221309506092","82,8513753068295","26,6869536329183","5053,69820547691","3324,97325156704","887,334069952631"
10-03-2021,"962375,8","1167891,64","562423,46","10806,77","72234,93","73250,8013","276798,23","39,7375","46624,7299824753","1,11589897183598","83,5139143053069","29,2659235609821","4888,82562466973","1484,69693773908","434,510270910962"
11-03-2021,"1030552,25","1232043,56","557114,65","18034,24","69358,88","69431,9501","393372,83","93,525","109021,603160625","0,990772309288142","83,8989342468731","26,8844684487499","4857,06153259489","3370,86542177241","906,239250766222"
12-03-2021,"997663,43","1188776,71","501628,71","14415,17","52744,72","50278,2428","429953,47",100,"118774,911432375","0,820597279754839","81,5511267534245","25,839690057748","4948,95464301563","3076,07878154184","794,849223082563"
13-03-2021,"1109130,01","1267752,17","572669,57","15953,59","84096,09",0,"448825,79","97,8916666666667","119646,370509675","0,778637580025249","77,4729231765551","24,0671009409277","5092,63516258087","2998,89356837732","721,74674221236"
14-03-2021,"1108600,39","1230181,16","481707,82","19029,46","83415,15",0,"421333,08","97,1895833333333","118641,428454457","0,80684472952873","78,217949201853","23,9908080690617","5086,34020511704","3120,95769742744","748,742971106426"
15-03-2021,"1164910,83","1337887,05","633426,49","29264,9","100438,65",0,"438923,06","98,7625","125148,049034625","0,863109530769185","78,0986952956043","22,7889146293896","5279,84006390014","3701,77598080896","843,594568037803"
16-03-2021,"1137788,66","1330934,09","670139,05","13862,27","104755,15",0,"429227,91","95,8395833333333","122350,887340625","0,888445443874963","82,0543079703361","22,5289254977483","5319,25688936047","3959,121193088","891,947463956359"
17-03-2021,"1041109,73","1161425,62","651258,97","9689,33","75751,18",0,"231756,28","91,825","111574,116609175","0,804032731722239","82,5161778437624","21,8257878269741","5062,80590839345","3391,61353832431","740,246374785592"
18-03-2021,"1090179,12","1249280,46","720508,24","6924,83","102898,57",0,"315719,48","95,225","121340,3631655","0,662268967259872","80,0209725659895","24,1921899255131","5309,37092699309","2658,08177529386","643,048191454539"
19-03-2021,"1092962,05","1265858,73","737250,44","7986,98","46761,76",0,"394773,51","98,6270833333333","121918,521882025","0,663721903650434","77,8685618692391","25,5092510492884","5150,65257945649","2470,13269930278","630,112351515708"
20-03-2021,"1058552,27","1278073,94","650069,75","9279,99","105694,11",0,"397935,71",100,"125872,47049985","0,668577852337067","76,631089884943","23,5968933808975","5244,68627082709","2732,95772683852","644,893120947084"
21-03-2021,"1137608,24","1324984,11","710539,55","13084,33","82908,81",0,"419080,74","98,7791666666667","118404,9919687","0,678810367077544","73,3598526869805","22,8593886928922","4994,5160487915","2579,36211878337","589,626412529909"
22-03-2021,"1163125,06","1310117,89","638242,54","11929,06","89137,18",0,"421547,45","95,85","109127,016237125","0,749013873785383","72,5111487054638","26,2882805595006","4743,82786633303","2254,57531165862","592,689083354053"
23-03-2021,"1120043,48","1262848,82","616333,15","21448,64","88190,46",0,"398062,78",100,"118319,26756915","0,733455116655576","78,6779788093326","24,1030724272494","4929,96948204791","2832,76014806836","682,782230179173"
24-03-2021,"1047099,48","1216167,57","501836,29","36816,35","66382,92",0,"394781,27","94,6","118130,3682147","0,699135689484935","76,302094523884","22,4670908546633","5203,06413912527","2804,86942497492","630,172562063789"
25-03-2021,"1141210,82","1302984,51","513976,81","32718,1","99300,84","12047,5261","421493,13",100,"122212,2622184","0,688168547826605","77,1506654204334","26,064064293612","5092,17759243333","2489,4713971365","648,857425520739"
26-03-2021,"1205836,1","1325125,73","658547,55","36461,33","64616,55","72600,62","330753,51","95,6791666666667","118391,47923115","0,738769176343268","78,8221863650808","27,7132664843596","5155,74965079257","2487,65398646899","689,410178478946"
27-03-2021,"1082293,02","1259039,63","483830,18","25135,61","93140,37",66639,"398798,04","97,4166666666667","117050,1794546","0,693611775239974","79,3200590933381","27,7597286247668","5006,42341550899","2319,8310349121","643,978799844719"
28-03-2021,"1061377,88","1247924,4","497189,02","13053,29","61214,76","69872,98","447307,74","97,2083333333333","126114,50513225","0,708776598873843","77,8077013408103","28,7758179328106","5405,67960275396","2416,95919655011","695,499777909582"
29-03-2021,"1087202,19","1273906,82","515642,3","17417,32","91320,65","69854,55","408135,26","99,2183333333333","113309,365179975","0,724803185503982","84,6368397702899","24,3301545847017","4758,41852060166","2856,93572978018","695,096879441093"
30-03-2021,"1107197,77","1271206,34","534912,32","16742,2","99392,02","81066,78","373266,67","92,1083333333333","124338,6","0,756141537311298","82,5174646377944","25,7641375876203","5624,65394010676","3011,19815055638","775,809234545225"
31-03-2021,"1144606,79","1225529,04","475252,47","3957,6",123966,"58795,58","365577,48","90,5741666666667","119944,707469601","0,82223565961127","81,9156534821256","27,0300733995308","5517,79423260866","2988,8015004185","807,875239329397"
01-04-2021,"1146035,6","1265649,21","527274,54","6111,97","92570,01","70218,3","357168,55","79,16","90770,612404325","0,749697432463182","84,3617982763389","26,8925011959982","4777,80299416398","2134,74458743656","574,086213707885"
02-04-2021,"1183458,2","1298898,87","591372,14","11542,03","90957,87","76921,97","324413,59","62,4395833333333","68309,9301874917","0,739112143799787","83,5664391016003","23,9942032469855","4558,40180090699","1758,40837145824","421,916078559697"
03-04-2021,"1323492,25","1402252,37","684533,85","13246,32","99682,05","36280,91","317158,96","96,0416666666667","115983,892059892","0,73889736133047","80,1831733321039","25,4787789790897","5031,83913491938","2697,03400595643","687,171333368529"
04-04-2021,"1274530,53","1385920,48","755238,12","10241,26","90021,82","76628,06","315863,04","94,35","110022,442456408","0,792484732179107","77,2288338131154","26,513271346223","4858,79007491646","2539,734661656","673,366742318934"
05-04-2021,"1222429,89","1320967,34","610254,16","14412,26","86236,88","44480,2036","411594,28","99,6","122869,159598858","0,797529399177501","74,2474296081091","28,7046117869277","5140,1087516256","2534,65780304331","727,563682490655"
06-04-2021,"1216382,91","1330982,59","666968,12","9036,52","83477,23","64244,07",379561,"97,9583333333333","112389,438660123","0,747475646495429","77,1017489610028","27,2640283619858","4780,49505147271","2375,72820823387","647,71921249658"
07-04-2021,"1096876,97","1220944,82","534130,5","11820,42","75484,43","54316,12","357381,95","78,8435416666667","82512,0701163275","0,757615928130613","83,8908629585834","26,3832331932307","4360,538414229","1987,71092905684","524,422409620397"
08-04-2021,"1123651,88","1214157,73","409236,21","30362,94","114055,51","54316,12","366024,65","63,078125","61459,6592646325","0,75077343209248","76,5768918381623","32,1419204648417","4059,75785746066","1099,32209452816","353,343233275673"
09-04-2021,"1128908,31","1260643,04","528780,95","36371,12","103545,56","69465,58","349688,88","71,4325","64243,2077519583","0,703233341188279","76,0949537117108","27,0404961166256","3747,31434990833","1271,35803612409","343,781520386543"
10-04-2021,"1149807,93","1335519,28","607894,15","14112,53","122719,55","72748,06","371315,03","80,339375","77996,900003875","0,841534819603723","78,8600496090712","28,5958137971949","4045,17813773731","1810,10604023366","517,614552796994"
11-04-2021,"1150781,81","1341820,4","632173,97","17123,41","121344,09","67077,44","359814,71","98,745625","112467,080380392","0,968220651401293","76,9044707551221","28,1070878092115","4745,6566801648","2979,44587225184","837,435467541753"
12-04-2021,"1045429,14","1265157,42","480371,16","29739,23","108410,11","70740,16","403142,67","88,75","93092,78264215","0,841945968466696","81,0057179749629","24,6901127852598","4370,55317568779","2571,53734414425","634,915470584289"
13-04-2021,"1063249,98","1192340,49","540399,61",16781,"108787,44","62094,55","295939,24","80,7361111111111","80117,4562883333","0,78347216559646","81,6016308442568","25,3722654430102","4134,73884164803","2018,78614775666","512,21178013554"
14-04-2021,"1007301,35","1064302,43","466518,59","7277,91","111112,53","70914,4787","146140,2","34,9","44515,2913033334","0,765709308266482","83,4212878445276","27,2533552820355","5314,62408110475","1043,35009175883","284,347907342477"
15-04-2021,"1076576,81",1172439,"455929,1","7690,16","96880,6900000001","38720,2078","390485,14","86,1666666666667","89738,432435","0,678217444946693","78,1093798453059","24,3951419369543","4339,38261291102","1948,71027810065","475,39063828267"
16-04-2021,"1146056,94","1247760,47","556727,62","25221,94","120829,02","520,89","328512,81","84,6333333333333","92292,3553388334","0,73315327916568","82,1826965438862","22,4787193221729","4543,73549324701","2473,82704627291","556,084638247689"
17-04-2021,"1081255,12","1213974,4","500512,24","14155,21",103194,0,"441694,35","74,1552083333333","82398,8632316666","0,769767724178972","83,7836636987897","21,4442384236498","4629,86490787434","2478,16168377434","531,422899992103"
18-04-2021,"1067267,72","1172526,3","563817,35","10866,91","86991,5400000002",0,"418052,54","89,125","99285,898395","0,830253125395934","84,2122458771058","23,1708356659517","4641,69697966339","2995,92986146929","694,181984868224"
19-04-2021,"1135955,36","1245356,81","591238,28","12007,63","98883,7400000001","158,9345","420804,43",100,"119010,42132","0,636433710766946","76,9412473765157","23,455694402657","4958,767555","2484,55775262012","582,7702737121"
20-04-2021,"1093966,97","1202345,07","553460,66","16372,63","85742,18","29663,57","404606,4","98,3916666666667","116833,597021667","0,705623298766919","78,5273015764424","23,8214999996424","4947,6411036532","2717,6418969019","647,383064460767"
21-04-2021,1008412,"1130646,55","455992,15","13077,54","104638,75","60414,51","232192,78","78,2916666666667","84391,264845","0,731168541118931","82,0428118385483","23,0073500435427","4491,28604816392","2200,33562243628","506,238918786679"
22-04-2021,"993373,12","1195298,99","426779,63","23775,67","134181,07","47806,8768","400985,39",80,"84421,7380183334","0,774625300564552","81,7182924025182","26,1216753490142","4396,9655217882","2045,80493526051","534,398523462861"
23-04-2021,"988340,76","1201680,62","384303,33","19583,33","119052,95","64309,06","376484,16",80,"82601,632855","0,802931322670401","81,6631368787392","28,3138216289628","4302,16837786458","1912,91027153305","541,618002203976"
24-04-2021,"1094765,28","1273405,33","453332,41","19062,44","100950,81","77095,6","410066,53","78,5708333333333","80465,1882183333","0,719072594834458","76,7559833532813","23,920710037184","4267,12564131799","1856,60254803586","444,112512058628"
25-04-2021,"1081097,98","1237956,68","562088,97","9917,28","73397,96","72860,58","406596,84","93,01125","95692,053858","0,796941044907891","78,4017673559426","27,1147253116546","4286,75983899797","2205,0716952247","597,899133085225"
26-04-2021,"1102750,32","1209534,71","518498,95","76605,75","74874,3","76047,4762","364706,42",100,"90375,1471","0,703790384463083","81,970682752977","24,1040239131072","3765,63112916667","2163,02405421668","521,375835274648"
27-04-2021,"1114442,7","1214159,67","513764,38","24718,51","73821,8500000002","75199,6283","376010,8",100,"96012,7158933333","0,73518133688062","82,762257373585","24,1793909709429","4000,52982888889","2416,07381376396","584,19193357656"
28-04-2021,"1118723,31","1191885,56","573647,33","10426,53","50732,94","52179,6271","355242,13","98,4166666666667","102139,178366667","0,775289464082958","81,7549838424663","23,9991034572246","4324,26665396557","2697,58700708641","647,396696679316"
29-04-2021,"1114245,79","1228040,37","564299,44","12592,54","46132,2300000001","61289,4791","406212,72","99,6916666666667",91133,"0,79","82,3","23,8","3808,95260386191","2489,57742058824","592,5194261"
30-04-2021,,,,,,,,100,,,,,0,0,0
01-05-2021,,,,,,,,100,,,,,0,0,0
02-05-2021,,,,,,,,100,,,,,0,0,0
03-05-2021,,,,,,,,100,,,,,0,0,0
04-05-2021,,,,,,,,100,,,,,0,0,0
05-05-2021,,,,,,,,100,,,,,0,0,0
06-05-2021,,,,,,,,100,,,,,0,0,0
07-05-2021,,,,,,,,100,,,,,0,0,0
08-05-2021,,,,,,,,100,,,,,0,0,0
09-05-2021,,,,,,,,100,,,,,0,0,0
10-05-2021,,,,,,,,100,,,,,0,0,0
11-05-2021,,,,,,,,100,,,,,0,0,0
12-05-2021,,,,,,,,100,,,,,0,0,0
13-05-2021,,,,,,,,100,,,,,0,0,0
14-05-2021,,,,,,,,100,,,,,0,0,0
15-05-2021,,,,,,,,100,,,,,0,0,0
16-05-2021,,,,,,,,100,,,,,0,0,0
17-05-2021,,,,,,,,100,,,,,0,0,0
18-05-2021,,,,,,,,100,,,,,0,0,0
19-05-2021,,,,,,,,100,,,,,0,0,0
20-05-2021,,,,,,,,100,,,,,0,0,0
21-05-2021,,,,,,,,100,,,,,0,0,0
22-05-2021,,,,,,,,100,,,,,0,0,0
23-05-2021,,,,,,,,100,,,,,0,0,0
24-05-2021,,,,,,,,100,,,,,0,0,0
25-05-2021,,,,,,,,100,,,,,0,0,0
26-05-2021,,,,,,,,100,,,,,0,0,0
27-05-2021,,,,,,,,100,,,,,0,0,0
28-05-2021,,,,,,,,100,,,,,0,0,0
29-05-2021,,,,,,,,100,,,,,0,0,0
30-05-2021,,,,,,,,100,,,,,0,0,0
31-05-2021,,,,,,,,100,,,,,0,0,0
01-06-2021,,,,,,,,100,,,,,0,0,0
02-06-2021,,,,,,,,100,,,,,0,0,0
03-06-2021,,,,,,,,100,,,,,0,0,0
04-06-2021,,,,,,,,100,,,,,0,0,0
05-06-2021,,,,,,,,100,,,,,0,0,0
06-06-2021,,,,,,,,100,,,,,0,0,0
07-06-2021,,,,,,,,100,,,,,0,0,0
08-06-2021,,,,,,,,100,,,,,0,0,0
09-06-2021,,,,,,,,100,,,,,0,0,0
10-06-2021,,,,,,,,100,,,,,0,0,0
11-06-2021,,,,,,,,100,,,,,0,0,0
12-06-2021,,,,,,,,100,,,,,0,0,0
13-06-2021,,,,,,,,100,,,,,0,0,0
14-06-2021,,,,,,,,100,,,,,0,0,0
15-06-2021,,,,,,,,100,,,,,0,0,0
16-06-2021,,,,,,,,100,,,,,0,0,0
17-06-2021,,,,,,,,100,,,,,0,0,0
18-06-2021,,,,,,,,100,,,,,0,0,0
19-06-2021,,,,,,,,100,,,,,0,0,0
20-06-2021,,,,,,,,100,,,,,0,0,0
21-06-2021,,,,,,,,100,,,,,0,0,0
22-06-2021,,,,,,,,100,,,,,0,0,0
23-06-2021,,,,,,,,100,,,,,0,0,0
24-06-2021,,,,,,,,100,,,,,0,0,0
25-06-2021,,,,,,,,100,,,,,0,0,0
26-06-2021,,,,,,,,100,,,,,0,0,0
27-06-2021,,,,,,,,100,,,,,0,0,0
28-06-2021,,,,,,,,100,,,,,0,0,0
29-06-2021,,,,,,,,100,,,,,0,0,0
30-06-2021,,,,,,,,100,,,,,0,0,0
